category,sub_category,product_id,title,sku_id,currency_name,sale_price_format,origin_price_format,discount_format,score,review_count,sold_count,seller_id,shop_name,updated_at,canonical_url
desktop-laptop-components,processors,1729852195275836111,CPU Intel core i7 13700F 2.1GHz Turbo 5.2GHz 16 nhân 24 luồng 30MB LGA 1700,1729852204797364943,VND,9.660.000,,,0.0,0,1,7494724412084357839,Shop công nghệ Hoàng Tuấn,1755097848604,https://www.tiktok.com/shop/vn/pdp/cpu-intel-core-i7-13700f-2-1ghz-turbo-5-2ghz-16-nhan-24-luong/1729852195275836111
desktop-laptop-components,processors,1729873054982638287,CPU AMD Ryzen 5 5500 3.6GHz boost 4.2GHz 6 nhân 12 luồng,1729873054982703823,VND,2.150.000,,,0.0,0,1,7494724412084357839,Shop công nghệ Hoàng Tuấn,0,https://www.tiktok.com/shop/vn/pdp/1729873054982638287
desktop-laptop-components,processors,1729852598219343924,cpu core i5-12400f tray new,1729852598219409460,VND,3.150.000,,,0.0,0,1,7495078850339047476,BÌNH MINH COMPUTER,1755101323031,https://www.tiktok.com/shop/vn/pdp/cpu-core-i5-12400f-new-tray-gozen-gia-tot-cho-ace-nao-can-bill-may/1729852598219343924
desktop-laptop-components,processors,1730528388718430976,CPU Intel Core i5 12400F (Intel LGA1700 - 6 Core - 12 Thread - Base 2.5Ghz - Turbo 4.4Ghz - Cache 18MB - No iGPU),1730528375212706560,VND,3.699.000,4.990.000,26%,0.0,0,7,7494544712226343680,AnPhatPC,1754757476467,https://www.tiktok.com/shop/vn/pdp/cpu-intel-core-i5-12400f-6-nhan-12-luong-turbo-4-4ghz/1730528388718430976
desktop-laptop-components,processors,1731337103724610746,CPU AMD RYZEN R5 2600 BÓC MÁY ĐẸP,1731337108990756026,VND,880.000,,,0.0,0,2,7496175188854933690,PCGAMING THANH HÓA,1754688772306,https://www.tiktok.com/shop/vn/pdp/cpu-amd-ryzen-r5-2600-6-nhan-12-luong-tuong-thich-a320-b550/1731337103724610746
desktop-laptop-components,processors,1730275082557950752,Chip CPU Xeon E3 1220v2 (~i5 3570) socket 1155,1730275083335338784,VND,220.000,,,0.0,0,9,7494701498081381152,HOACON,1754840544291,https://www.tiktok.com/shop/vn/pdp/chip-cpu-xeon-e3-1220v2-socket-1155-tuong-thich-i5-3570/1730275082557950752
desktop-laptop-components,processors,1732285163653662747,"CPU G3240, G3250, G3260, G3xxx chạy main h81 bóc máy Đẹp.",1732285124371449883,VND,60.000,,,5.0,1,7,7495711494930860059,SIÊU THỊ MÁY TÍNH HD,1754842347400,https://www.tiktok.com/shop/vn/pdp/bo-vi-xu-ly-intel-core-i7-9700k-hieu-suat-cao-ben-bi/1732285163653662747
desktop-laptop-components,processors,1732138579938477091,"CHIP CPU TRAY MỚI INTEL I5 10400F, 11400F, 12400F, 12400, 13400F, 14400F, 11400 GIÁ RẺ NHẤT TIKTOK",1732139162747175971,VND,3.320.000,,,0.0,0,0,7496046095831828515,ATC - PC SHOP,1755008991402,https://www.tiktok.com/shop/vn/pdp/chip-cpu-intel-core-i5-10400f-11400f-12400f-more/1732138579938477091
desktop-laptop-components,processors,1731812371111314698,CPU G4400 socket 1151 tặng keo tản nhiệt,1731812392952497418,VND,298.826,,,0.0,0,1,7496225815066806538,Kaya485896,1754490072613,https://www.tiktok.com/shop/vn/pdp/cpu-g4400-socket-1151-tang-keo-tan-nhiet-intel-pentium-2-loi-%C4%91o-hoa-tich-hop-tuong-thich-nhieu-/1731812371111314698
desktop-laptop-components,processors,1729905537937935118,CPU intel Core I9 14900K SK 1700 - 24 Nhân 32 Luồng,1729905537938000654,VND,14.650.000,,,0.0,0,2,7494615729022929678,Máy tính tốc độ,1754686421065,https://www.tiktok.com/shop/vn/pdp/cpu-intel-core-i9-14900k-24-nhan-32-luong-xung-nhip-6ghz-cache-36mb-%C4%91o-hoa-uhd-770/1729905537937935118
desktop-laptop-components,processors,1732251583918671207,"CPU Quad Core PGA, Tương thích với Intel I7-820QM, 1,73-3,06G / 8M, Chính hãng, Tám luồng, Cũng có sẵn với 840QM",1732251583918736743,VND,368.264,736.528,50%,0.0,0,2,8650896784698279271,Ultimate Photography,1756650938936,https://www.tiktok.com/shop/vn/pdp/cpu-quad-core-pga-tuong-thich-intel-i7-820qm-840qm/1732251583918671207
desktop-laptop-components,processors,1731575177412510906,CPU AMD R5 PRO 2400G CÓ XUẤT HÌNH CHƠI GAME,1731575313439884474,VND,900.000,,,0.0,0,1,7496175188854933690,PCGAMING THANH HÓA,1754758560609,https://www.tiktok.com/shop/vn/pdp/cpu-amd-r5-pro-2400g-gameplay-4-nhan-8-luong-xung-nhip-3-9ghz-ryzen-5-radeon-rx-vega-11/1731575177412510906
desktop-laptop-components,processors,1730278008528079447,CPU I3 4160 Socket 1150 cho Main series H81 B85 Z97 H97 Dram 1333 1600,1730278021893425751,VND,390.000,,,0.0,0,6,7495176838078696023,TechGoods House,1754838518425,https://www.tiktok.com/shop/vn/pdp/cpu-i3-4160-intel-socket-1150-ram-ddr3-32gb-gpu-intel-hd-graphics-4600/1730278008528079447
desktop-laptop-components,processors,1729790360356358363,[BH 12 THÁNG 1 ĐỔI 1] CPU Intel Xeon E5 2696 v3 18 Core 36 Threads Tubo 3.6Ghz 45M linh kiện chính hãng Shopcom,1729790360356423899,VND,1.690.000,,,0.0,0,0,7495073890981611739,shopcom.vn,1754751567423,https://www.tiktok.com/shop/vn/pdp/cpu-intel-xeon-e5-2696-v3-18-nhan-36-luong-turbo-3-6ghz/1729790360356358363
desktop-laptop-components,processors,1731805491119817951,CPU Core i5-12400F full box chính hãng,1731805539009660127,VND,3.030.000,,,0.0,0,1,7496130871737288927,Đinh Địa Tài 333333,1755009324294,https://www.tiktok.com/shop/vn/pdp/cpu-intel-core-i5-12400f-full-box-chinh-hang-toc-%C4%91o-turbo-4-4ghz/1731805491119817951
desktop-laptop-components,processors,1731203341218055996,Vỉ LUOWEI CPU-Qualcomm_SD-4,1731203336734934844,VND,58.000,,,0.0,0,1,7494700710006852412,Hoàng Mai Mobile,1754841351441,https://www.tiktok.com/shop/vn/pdp/vi-luowei-cpu-qualcomm-sd-4-bao-hanh-kiem-tra-nghiem-ngat/1731203341218055996
desktop-laptop-components,processors,1731695292966995831,"CPU máy tính xách tay, phụ kiện máy tính, I5 560M, 430M, 450M, 460M, 480M, 520M, 540M, 580M, I7 620M",1731695292967061367,VND,132.138,264.275,50%,5.0,1,2,8647117532663023479,QIIQ-888,1754838597282,https://www.tiktok.com/shop/vn/pdp/cpu-laptop-intel-core-i5-i7-model-560m-580m-chat-luong-cao/1731695292966995831
desktop-laptop-components,processors,1731227858877122190,"CPU Intel Xeon E5 2680 V4 2666v3 2676V3 2630v3  2630v4  2673v3 CPU Xeon Chính Hãng 2.4GHz - 3.3GHz, 14C/ 28T, LGA 2011-3",1731227916574623374,VND,97.850,,,0.0,0,1,7494547853001132686,HSHOP365HN,1755102215439,https://www.tiktok.com/shop/vn/pdp/cpu-intel-xeon-e5-2680-v4-14-nhan-28-luong-2-4-ghz-3-3-ghz/1731227858877122190
desktop-laptop-components,processors,1730426025500575837,"Cpu Intel i7 4790 / i7 3770 / i7 2600 / i5 4570 / i5 4590 / i5 4690 / i5 3570 / i5 2500 ...Socket 1150 / 1155, nguyên Zin mới đẹp",1730426392803641437,VND,258.000,285.000,9%,4.6,24,137,7495151978738321501,Công Nghệ Digimax,1754845490368,https://www.tiktok.com/shop/vn/pdp/cpu-intel-core-i7-i5-series-socket-1150-1155-nguyen-zin-moi/1730426025500575837
desktop-laptop-components,processors,1730421852681833248,Bộ vi xử lý chip CPU i3 4150/4160/4170 SK 1150 hàng tháo máy,1730421854164585248,VND,175.000,,,0.0,0,0,7494701498081381152,HOACON,1754752466627,https://www.tiktok.com/shop/vn/pdp/bo-vi-xu-ly-cpu-i3-4150-4160-4170-sk-1150-hang-thao-may-chat-luong-cao-hieu-nang-on-%C4%91inh-thich-/1730421852681833248
desktop-laptop-components,processors,1730998258677156436,"CPU Intel Xeon E5-2680V4 (2.4GHz, 14 nhân 28 luồng, LGA 2011-3)",1730998255358937684,VND,365.000,,,0.0,0,6,7495947309826607700,THANH NGUYEN COMPUTER,1755095257816,https://www.tiktok.com/shop/vn/pdp/cpu-intel-xeon-e5-2680v4-2-4ghz-14-nhan-28-luong-lga-2011-3/1730998258677156436
desktop-laptop-components,processors,1729763782060116443,"CPU Intel SK 775 Core 2 Quad Q9650 ,Q9550, Q9500, Q9400, Q9300, Q8400, Q8300, Q6600, E8400, E8500, 8600",1729763792172714459,VND,89.000,,,5.0,1,2,7494648135406815707,LA COMPUTER,1754413622416,https://www.tiktok.com/shop/vn/pdp/cpu-intel-core-2-quad-q9650-q9550-q9400-q8400-e8400-e8500/1729763782060116443
desktop-laptop-components,processors,1732260718726974245,CPU AMD RYZEN 7 7800X3D - TRAY,1732260715675093797,VND,9.990.000,,,0.0,0,1,7495171173001235237,Delta Computer - Audio,0,https://www.tiktok.com/shop/vn/pdp/1732260718726974245
desktop-laptop-components,processors,1729865760662391503,CPU AMD Ryzen 7 5800X 3.8GHz boost 4.7GHz 8 nhân 16 luồng 32MB,1729865760662457039,VND,6.750.000,,,0.0,0,1,7494724412084357839,Shop công nghệ Hoàng Tuấn,1754688771572,https://www.tiktok.com/shop/vn/pdp/cpu-amd-ryzen-7-5800x-3-8ghz-boost-4-7ghz-8-nhan-16-luong/1729865760662391503
desktop-laptop-components,processors,1732108779634853124,CPU AMD Ryzen AM4 - 5600 - 5600x - 5600GT - 5700x [Tray New],1732108899510289668,VND,2.150.000,,,0.0,0,1,7496307236148644100,Thảo Linh PC Store,1755272094215,https://www.tiktok.com/shop/vn/pdp/cpu-amd-ryzen-am4-5600-series-unlockable-pcie-4-0-32gb-ram/1732108779634853124
desktop-laptop-components,processors,1730140374726314784,Chip CPU E3 1220 V2 Socket 1155 Zin Đẹp,1730140378967083808,VND,222.000,,,0.0,0,1,7494701498081381152,HOACON,1754695661875,https://www.tiktok.com/shop/vn/pdp/chip-cpu-e3-1220-v2-socket-1155-zin-%C4%91ep-dung-cho-main-h61-b75/1730140374726314784
desktop-laptop-components,processors,1730575392532564061,"CPU Intel Core i7-7700k, i7-7700, i5-7500, i5-7400, i3-7100 - CPU Socket 1151, 7th Gen - Bảo Hành 1 Đổi 1 - TẶNG  KEO TẢN NHIỆT",1730575411633293405,VND,506.000,650.000,22%,4.2,5,12,7495151978738321501,Công Nghệ Digimax,1754839227142,https://www.tiktok.com/shop/vn/pdp/cpu-intel-core-i7-7700k-7th-gen-bao-hanh-1-%C4%91oi-1-tang-keo-tan-nhiet/1730575392532564061
desktop-laptop-components,processors,1732236736677316139,CPU Intel Core i5 14600K (Tray New),1732236755677709867,VND,7.150.000,,,0.0,0,0,7495433684215171627,GLOBAL PC STORE,1755962985171,https://www.tiktok.com/shop/vn/pdp/intel-core-i5-14600k-tray-new-6-nhan-8-hieu-suat-upto-5-3ghz/1732236736677316139
desktop-laptop-components,processors,1732627062194014179,"Bộ Xử lý I5 ​​2450P 3,2G cho máy tính",1732627062194079715,VND,639.608,913.725,30%,0.0,0,0,7494149466427197411,Zhenghuijun-Shop15,1759673784073,https://www.tiktok.com/shop/vn/pdp/cpu-intel-core-i5-2450p-3-2ghz-tdp-95w-ram-8gb-16gb/1732627062194014179
desktop-laptop-components,processors,1730870719542560861,"CPU - Bộ Vi Xử Lý Intel i5-4690K / i5-4690 / i5-4590 / i3-4160 / I3-4130 ...Socket 1150, Kèm keo Tản nhiệt, Hàng Zin Hãng - Bảo Hành 1 Đổi 1",1730871271140722781,VND,510.000,650.000,22%,4.6,51,275,7495151978738321501,Công Nghệ Digimax,1754491603973,https://www.tiktok.com/shop/vn/pdp/cpu-intel-core-i5-i3-socket-1150-bao-hanh-1-thang/1730870719542560861
desktop-laptop-components,processors,1731955920549874486,"Vỉ làm chân CPU mới QU9 hỗ trợ Snapdragon 8, 8s, 8Gen2, 8Gen3, 7+Gen2, 8+gen1, 7Gen3, 8Gen1 Phụ tùng dụng cụ gia đình Phụ tùng đa chức năng Phụ tùng xe máy đầy đủ",1731956060739373878,VND,196.166,,,0.0,0,0,7496046238139976502,Jaraobner6,0,https://www.tiktok.com/shop/vn/pdp/1731955920549874486
network-components,network-cables-connectors,1730272736104057533,Cáp chuyển USB 3.0 to Lan Ugreen 20255 20256 CR111 Chính Hãng ( hổ trợ Lan 10/100/1000Mbps),1730272736104123069,VND,265.050,279.000,5%,5.0,4,21,7495750484277037757,UgreenVietNam.vn,1755017434908,https://www.tiktok.com/shop/vn/pdp/cap-chuyen-ugreen-usb-3-0-to-lan-10-100-1000mbps-ho-tro-ethernet-cam-va-choi-tuong-thich-macbook-lap/1730272736104057533
network-components,network-cables-connectors,1729603836139637739,"Dây Vga, Cáp tín hiệu Vga 1.5m, 3m, 5m Arigato 3+6, hàng chất lượng cao 2K*1080p",1729603839565466603,VND,50.000,70.000,29%,5.0,1,24,7494981916940667883,home computer,1754839771483,https://www.tiktok.com/shop/vn/pdp/cap-vga-arigato-3-6-1-5m-3m-5m-hd-2k-de-ket-noi/1729603836139637739
network-components,network-cables-connectors,1731646698291430665,"Bộ hiệu chuẩn máy phân tích mạng vectơ NanoVNA, loại SMA, 50 Ohm, Tải & Ngắn & Mở",1731646698291496201,VND,97.000,113.381,14%,0.0,0,0,8649263660098028809,toys friendly,1754583072996,https://www.tiktok.com/shop/vn/pdp/bo-hieu-chuan-nanovna-sma-50-ohm-tan-so-dc-6ghz-song-%C4%91ung-thap/1731646698291430665
network-components,network-cables-connectors,1732439833850447283,"Bộ điều hợp sợi quang: 2 FC sang LC & 2 SC sang LC, Mất chèn thấp 0,2dB, Độ chính xác cao cho mạng quang, dụng cụ kiểm tra và hệ thống CATV",1732439833850512819,VND,212.686,327.209,35%,0.0,0,0,8648040120595744179,Dreamy Southeast,1757777446414,https://www.tiktok.com/shop/vn/pdp/bo-%C4%91ieu-hop-soi-quang-2-fc-sang-lc-2-sc-sang-lc-mat-chen-thap-02db-%C4%91o-chinh-xac-cao-tuong-/1732439833850447283
network-components,network-cables-connectors,1729551974541986652,Đầu nối cáp mạng LAN RJ45 End-to-End Connector kết nối 2 đầu cáp mạng dài tùy thích,1729551982624017244,VND,4.000,,,4.9,7,129,7494639540025854812,HathangPT,1754842511211,https://www.tiktok.com/shop/vn/pdp/head-ket-noi-cap-mang-rj45-end-to-end-connector-de-lap-%C4%91at-tien-loi/1729551974541986652
network-components,network-cables-connectors,1732652655733671344,"Bộ Chia VGA, LQX, 1 Máy Tính Sang Kép 2 Màn Hình, Dây Nam-Nữ",1732652655733802416,VND,155.479,317.305,51%,0.0,0,0,8652784208750151088,Sun yuan jia Shop8,1759415118420,https://www.tiktok.com/shop/vn/pdp/bo-chia-vga-1-trong-2-danh-cho-laptop-pc-mau-%C4%91en-xanh/1732652655733671344
network-components,network-cables-connectors,1730913800336804226,"Cáp Usb, 5V đến 12V dùng cấp nguồn WiFi, Modern nhiều nhà mạng khi mất điện vẫn có mạng internet sử dụng",1731120395119004034,VND,49.000,59.000,17%,4.5,226,2755,7494829672961182082,Cửa hàng điện tử Minh Hy,1754577512437,https://www.tiktok.com/shop/vn/pdp/cap-usb-5v-sang-12v-cho-modem-wifi-hoat-%C4%91ong-khi-mat-%C4%91ien/1730913800336804226
network-components,network-cables-connectors,1729779055221836436,"Cáp  Chuyển Map, Kết Nối Máy Tính Dành Cho IC ECU ATE Lập Trình V3 + V4 - PKPEE Phụ Kiện Phụ Tùng",1729779055221967508,VND,160.000,260.000,38%,3.9,7,146,7494548094257629844,Phụ Kiện Xe PKPEE,1754498069490,https://www.tiktok.com/shop/vn/pdp/cap-chuyen-map-pkpee-ket-noi-may-tinh-ic-ecu-ate-v3-v4-tinh-chinh-xe/1729779055221836436
network-components,network-cables-connectors,1732856735617615637,"Bộ chia Ethernet, Bộ điều hợp đầu nối mạng RJ45, Chơi kết nối kép",1732856735617681173,VND,57.205,88.007,35%,0.0,0,1,8647436085593605909,GD Tools,1760884228705,https://www.tiktok.com/shop/vn/pdp/bo-chia-ethernet-rj45-ket-noi-internet-linh-hoat-chac-chan/1732856735617615637
network-components,network-cables-connectors,1729670826452158669,2 Bộ chia quang 1x2 SC/APC,1729670826452224205,VND,130.000,,,5.0,4,71,7494734587678918861,GIGANETSG,0,https://www.tiktok.com/shop/vn/pdp/1729670826452158669
network-components,network-cables-connectors,1731395257938053965,Túi 100 Hạt Mạng RJ45 Golden Japan Loại Tốt Cat 6 Xanh,1731395324686666573,VND,209.526,,,0.0,0,1,7495978559776328525,SALLYSELECTIONIS1119,0,https://www.tiktok.com/shop/vn/pdp/1731395257938053965
network-components,network-cables-connectors,1732172013139757311,"Dây cáp tăng áp 5V ra 5V 9V 12V dài 1 mét đầu USB sang jack DC 5.5x2.1mm, cấp nguồn cho wifi, máy hút bụi, máy hút sữa",1731661907174130943,VND,7.900,,,0.0,0,16,7496126145857620223,Linh Kiện Giá Sỉ HN,0,https://www.tiktok.com/shop/vn/pdp/1732172013139757311
network-components,network-cables-connectors,1729915736290724002,Dây mạng bấm sẵn ngoài trời tốc độ cao 1000mbps 1m 2m 3m 5m 10m 15m 20m 30m 40m 50m 60m 70m  bảo hành 12 tháng,1729915763198036130,VND,30.000,50.000,40%,4.9,199,1892,7494624387828713634,Máy tính Nguyễn Thông,1754581003189,https://www.tiktok.com/shop/vn/pdp/day-mang-cat6-toc-%C4%91o-1000mbps-1-50m-ngoai-troi-bao-hanh-24-thang/1729915736290724002
network-components,network-cables-connectors,1729452857054104485,Dây USB TO COM HL340 kết nối thiết bị,1730328942093831077,VND,26.990,,,5.0,1,9,7494570925539822501,LinhKien024,1754843046745,https://www.tiktok.com/shop/vn/pdp/day-usb-to-com-hl340-tuong-thich-windows-mac-ho-tro-mcu/1729452857054104485
network-components,network-cables-connectors,1731646166979675616,"Đầu Nối Ổ Cắm BNC Cái Sang BNC Cái, Vít Gắn, Khung Bảng Điều Khiển, Cáp Đồng Trục VNQB12",1731646166979741152,VND,36.537,52.195,30%,0.0,0,1,8648955287855334880,QB12VN,1754754537178,https://www.tiktok.com/shop/vn/pdp/%C4%91au-noi-bnc-nu-sang-bnc-nu-chat-lieu-%C4%91ong-ma-vang-5-10-cai/1731646166979675616
network-components,network-cables-connectors,1731857284810311261,"Cáp Ethernet Cat8 RJ45, UGREEN, Tốc độ lên đến 40Gbps, CAT 8, Tốc độ lên đến 2000Mhz, Cáp mạng tốc độ cao, Model: 80429",1731857284810376797,VND,78.000,85.900,9%,3.0,2,38,8646916166013519453,Ugreen Store,1754691349310,https://www.tiktok.com/shop/vn/pdp/cap-ethernet-cat8-rj45-ugreen-toc-%C4%91o-40gbps-2000mhz/1731857284810311261
network-components,network-cables-connectors,1730028688722528725,"Bộ Chuyển Đổi Dây Điện, 1-10 Chiếc, Đầu Cái DC Sang Phích Cắm 1 DC, Cho 2/3 / 4 / 5 Đầu Đực, Bộ Chia Cáp Đầu Nối DC, Thích Hợp Cho Đèn LED Dải, Camera An Ninh CCTV",1730028695995910613,VND,11.568,13.609,15%,5.0,1,7,8647174286212892117,Strawberry Angel,1754757108954,https://www.tiktok.com/shop/vn/pdp/bo-chuyen-%C4%91oi-day-%C4%91ien-1-10-chiec-%C4%91au-cai-dc-sang-phich-cam-nam-cho-2-3-4-5-%C4%91au-/1730028688722528725
network-components,network-cables-connectors,1731291265584171657,"Đầu mạng RJ45 xuyên thấu - hộp 100 hạt - hộp 50 hạt - Loại tốt, Chống nhiễu",1731291326465084041,VND,30.000,,,5.0,2,40,7495730382958529161,Mạnh Khang Computer,1754694796346,https://www.tiktok.com/shop/vn/pdp/%C4%91au-mang-rj45-xuyen-thau-chat-luong-cao-chong-nhieu-hop-100-hat/1731291265584171657
network-components,network-cables-connectors,1729578265769970003,dây mạng đúc sẵn 1.2 m màu xanh cat 5e,1729578265770035539,VND,2.000,,,0.0,0,22,7494665718666594643,CAMERA WIFI SHOP,0,https://www.tiktok.com/shop/vn/pdp/1729578265769970003
network-components,network-cables-connectors,1731142746241271853,Đầu chia mạng LAN RJ45 1 cổng ra 2 cổng Ugreen 50923 CM210 (2 chiếc/túi) - Hàng Chính Hãng,1731142757399300141,VND,135.000,270.000,50%,5.0,1,8,7494972288767526957,Công Ty Máy Tính Minh Ngọc,0,https://www.tiktok.com/shop/vn/pdp/1731142746241271853
network-components,network-cables-connectors,1729933405062859427,Đầu chia cáp mạng LAN Ethernet RJ45 1 cổng ra 2 cổng cắm tiện dụng,1729933405062924963,VND,79.000,,,0.0,0,2,7495472163496364707,Sieuthire1988,1754842407908,https://www.tiktok.com/shop/vn/pdp/bo-chia-ethernet-rj45-1-vao-2-ra-durable-compact-design/1729933405062859427
network-components,network-cables-connectors,1730101455595080254,"Bộ cáp tín hiệu ăng ten Wifi, 2x 6dBi cho M.2 IPEX MHF4 U.fl đến RP-SMA, cho Intel AC 9260, 9560, 8265, 8260, 7265, 7260",1730101455595145790,VND,79.100,160.989,51%,4.3,3,21,8647211000540005950,Jiezhirong,1754694595517,https://www.tiktok.com/shop/vn/pdp/bo-cap-tin-hieu-ang-ten-wifi-2x-6dbi-cho-intel-ac-series/1730101455595080254
network-components,network-cables-connectors,1729601716366707642,Dây Vga Zin 1.5m đen xanh,1729601716366773178,VND,30.000,35.000,14%,0.0,0,6,7494859361276758970,Vi tính Nam Trung Hải,1754691642420,https://www.tiktok.com/shop/vn/pdp/day-vga-zin-1-5m-%C4%91en-xanh-chat-luong-tot-ket-noi-on-%C4%91inh-tiet-kiem-khong-gian/1729601716366707642
network-components,network-cables-connectors,1731960873017182738,Hạt mạng xuyên thấu Tenda 100 hạt mạng xuyên thấu cực tốt,1731960891951581714,VND,65.000,,,0.0,0,10,7494726737861970450,Phụ Kiện Máy Tính VIKI,1754839987010,https://www.tiktok.com/shop/vn/pdp/hat-mang-xuyen-thau-tenda-100-hieu-suat-on-%C4%91inh-tiet-kiem-thoi-gian/1731960873017182738
network-components,network-cables-connectors,1731285635632171994,"VNNETLAN Cáp mạng  Cat6 Pre-Press 2 đầu Cáp mạng, cáp lan, cáp internet - 5m đến 50m",1731285939349588954,VND,30.250,50.000,40%,4.5,22,381,7495977554073979866,VNNETLAN.SHOP,1754836888841,https://www.tiktok.com/shop/vn/pdp/vnnetlan-cap-mang-cat6-pre-press-2-%C4%91au-dai-5m-50m/1731285635632171994
network-components,network-cables-connectors,1731382464326960169,"Cáp Chuyển Đổi Máy Tính, 30CM, USB Powered, USB Sang Nhỏ 3PIN, Cáp Chuyển Đổi Quạt CPU, 5V",1731382464327025705,VND,64.493,85.991,25%,0.0,0,0,8649702884651598889,jiangwenjin-sip1,1754497315717,https://www.tiktok.com/shop/vn/pdp/cap-chuyen-%C4%91oi-usb-sang-3pin-30cm-mains-powered-5v/1731382464326960169
network-components,network-cables-connectors,1730096963796634316,Hạt mạng âm tường tự đóng vừa mặt pana wide cat6 có cửa bảo vệ M128PANA,1730096994373765836,VND,25.000,,,4.9,68,1093,7495488956862532300,HNS Review phụ kiện kỹ thuật,1754494382702,https://www.tiktok.com/shop/vn/pdp/hat-mang-am-tuong-pana-m128-tu-%C4%91ong-toc-%C4%91o-on-%C4%91inh-de-lap-%C4%91at/1730096963796634316
network-components,network-cables-connectors,1731907706023675752,Dây cáp SATA 3 đầu sắt tốc độ 6Gbps kết nối ổ cứng SSD HDD mainboard chắc chắn bền bỉ,1731907712251430760,VND,10.985,16.900,35%,0.0,0,2,7496261736757300072,PC 99k,1755013115908,https://www.tiktok.com/shop/vn/pdp/day-cap-sata-3-%C4%91au-sat-toc-%C4%91o-6gbps-ben-bi-de-lap-%C4%91at/1731907706023675752
network-components,network-cables-connectors,1730588930348124244,"Cáp ODD Đầu Nối Ổ Đĩa, Dành Cho Dell Inspiron15 5558, 3558, 5555, 3458, 3559, 3567, 3467",1730588930348189780,VND,101.832,254.579,60%,0.0,0,2,8646956492757238868,StationersShop,1754838101381,https://www.tiktok.com/shop/vn/pdp/cap-odd-%C4%91au-noi-o-%C4%91ia-cho-dell-inspiron-15-series-moi-chinh-hang/1730588930348124244
network-components,network-cables-connectors,1731851439980905698,"Đầu Nối BNC Lõi Đồng, Mạ Vàng, Đầu Q9 Hàn SDI, Đầu Nối Cáp Video Giám Sát, 75-5 Không Cần Hàn",1731851439980971234,VND,100.837,201.674,50%,0.0,0,0,8648709355174855906,liqianhao035,1754842289905,https://www.tiktok.com/shop/vn/pdp/%C4%91au-noi-bnc-loi-%C4%91ong-ma-vang-%C4%91au-q9-han-cap-video-giam-sat/1731851439980905698
network-components,network-cables-connectors,1732250776567449652,Cáp SATA 3.0 tốc độ truyền tải cao 6Gb/s dài 0.5m UGREEN US217 - Bảo hành 18 tháng 1 đổi 1,1732250780097284148,VND,48.000,69.000,30%,5.0,2,20,7494649579583670324,Ugreen Việt Nam,1754751001734,https://www.tiktok.com/shop/vn/pdp/cap-sata-3-0-toc-%C4%91o-6gb-s-dai-0-5m-ugreen-us217-18-thang/1732250776567449652
network-components,network-cables-connectors,1732094737030154756,"Cáp USB DC 12V, Dây nữ 2M 22awg 3A, Dây mở rộng đầu nối nút chuyển đổi nữ, Dây cáp trong suốt, Thích hợp cho nguồn cung cấp 5V, VNB14",1732094737030220292,VND,24.137,34.981,31%,0.0,0,1,8648955300496770564,QB14VN,0,https://www.tiktok.com/shop/vn/pdp/1732094737030154756
network-components,network-cables-connectors,1729663840112773138,"Hạt rệp nối dây điện thoại , dây mạng lan có dầu",1729663843739338770,VND,38.000,,,4.4,8,80,7494982064780249106,Phụ kiện Camera DH,0,https://www.tiktok.com/shop/vn/pdp/1729663840112773138
network-components,network-cables-connectors,1729667356153187083,Bộ chia quang PLC 1x2 SC/APC,1729667356153252619,VND,67.000,,,4.3,6,123,7494690414798932747,Gia Linh Telecom,0,https://www.tiktok.com/shop/vn/pdp/1729667356153187083
network-components,network-cables-connectors,1732321455940011493,"Trạm kết nối, Toocki, Giao diện loại C / USB2.0, RJ45, Bộ Chuyển Đổi Ethernet cắm và chạy, Card Cáp có dây mạng, Tốc độ 100Mbps, Thích hợp cho điện thoại và hộp TV",1732321455940077029,VND,106.000,351.701,70%,0.0,0,0,8647201450635199973,toocki3cstore,1757254924521,https://www.tiktok.com/shop/vn/pdp/tram-ket-noi-toocki-giao-dien-type-c-usb2-0-rj45-100mbps/1732321455940011493
network-components,network-cables-connectors,1731840940723242210,"Ổ cắm kết nối phích cắm hàng không, Cáp kết nối 12mm GX12-2 chân, 3 chân, 4 chân / 5 / 6 chân",1731840940723700962,VND,94.135,188.269,50%,0.0,0,0,8648709355174855906,liqianhao035,1754690617486,https://www.tiktok.com/shop/vn/pdp/phu-kien-%C4%91ien-tu-%C4%91a-nang-day-cap-12mm-gx12-2-chan-3-chan/1731840940723242210
network-components,network-cables-connectors,1729597724461140215,Combo 100 Đầu RJ-45 Cat5/5e Tenda Loại Tốt,1729597724461205751,VND,50.000,,,4.8,8,118,7494530781857155319,GloShop - Gia Dụng Thông Minh,1754581002912,https://www.tiktok.com/shop/vn/pdp/combo-100-%C4%91au-rj-45-tenda-chat-luong-cao-nhua-nguyen-chat-toc-%C4%91o-on-%C4%91inh/1729597724461140215
network-components,network-cables-connectors,1730609622168930562,"Dây cáp nguồn 4Pin VH3.96 đầu ghi Camera Hikvison ra SATA ổ cứng HDD 3.5 inch HDD 2.5"" SSD 2.5 inch",1730609614310967554,VND,45.000,,,0.0,0,3,7495669659412236546,phukiencom.vn,1755014994171,https://www.tiktok.com/shop/vn/pdp/day-cap-nguon-4pin-vh3-96mm-cho-hdd-ssd-tuong-thich-hikvision/1730609622168930562
