category,sub_category,product_id,title,sku_id,sale_price,origin_price,discount,score,review_count,sold_count,seller_id,shop_name,updated_at,canonical_url,updated_at_dt,update_year_month,update_weekday
mobile-phone-accessories,phone-batteries,1730401769145469627,Pin Vv Y53 (B-C1) bhanh 3-6t,1730401771036445371,120000,120000.0,0.0,0.0,0,2,7494655421563439803,Linh Kiện Hùng Anh,0,https://www.tiktok.com/shop/vn/pdp/1730401769145469627,1970-01-01 00:00:00.000,1970-01,Thursday
mobile-phone-accessories,phone-batteries,1731269422967982664,"Pin LG BL-T47 Dùng Cho Velvet 5g,bản Hàn,Mỹ dùng chung (BL-T47)4170mah",1731269494236744264,159000,200000.0,21.0,5.0,3,16,7495990666438150728,Vsmart Store,1755011189998,https://www.tiktok.com/shop/vn/pdp/pin-lg-bl-t47-velvet-5g-4170mah-tuong-thich-han-my/1731269422967982664,2025-08-12 15:06:29.998,2025-08,Tuesday
mobile-phone-accessories,phone-batteries,1730019882484992904,(LPKPD) Pin Dành Cho Xiaomi Mi Mix 2  Mi Mix 2s,1730019882485058440,219000,219000.0,0.0,0.0,0,1,7495505859323530120,Linh Phụ Kiện PD,1754838059186,https://www.tiktok.com/shop/vn/pdp/pin-xiaomi-mi-mix-2-%C4%91oi-moi-3-thang-linh-kien-chat-luong-cao/1730019882484992904,2025-08-10 15:00:59.186,2025-08,Sunday
mobile-phone-accessories,phone-batteries,1730569081079761595,Pin Vv V5 (B-B2) bhanh 3-6t,1730569102772505275,125000,125000.0,0.0,5.0,1,4,7494655421563439803,Linh Kiện Hùng Anh,0,https://www.tiktok.com/shop/vn/pdp/1730569081079761595,1970-01-01 00:00:00.000,1970-01,Thursday
mobile-phone-accessories,phone-batteries,1730467067925269215,Pin thay thế BLP791 Reno 4 Reno4 kèm bộ sửa và keo dán b7000.,1730467067925334751,149000,149000.0,0.0,0.0,0,2,7494637016345512671,Bongnamstore,1754688999729,https://www.tiktok.com/shop/vn/pdp/pin-thay-the-blp791-cho-reno-4-reno4-bo-sua-chua-keo-dan/1730467067925269215,2025-08-08 21:36:39.729,2025-08,Friday
mobile-phone-accessories,phone-batteries,1729612367861942758,[Hàng Chuẩn BH 1 Đổi 1]Pin Samsng Glaxy S5 / S6 / S7 / S8 / S8+ / S9 / S9+ / S10 / S10+ - Tặng keo dán,1732289246224615910,115900,115900.0,0.0,1.0,1,6,7494995327137450470,Linh Kiện Tuấn Lan,1755011060832,https://www.tiktok.com/shop/vn/pdp/pin-samsung-galaxy-s5-s6-s7-s8-s9-s10-series-hang-chinh-hang/1729612367861942758,2025-08-12 15:04:20.832,2025-08,Tuesday
mobile-phone-accessories,phone-batteries,1731951770371065325,Pin cho các mẫu Oppo: A16 / A16K / A15 / A15S / A17 / A17K / A18 / A38 / A3S / A5S / A5 / A9 / A31 / A53 / A54 (4G) / A57 (4G) / A74 (5G) / A92 / A93,1731951770371130861,208762,219749.0,5.0,0.0,0,0,8650864441063540205,FELIXW,1754839097378,https://www.tiktok.com/shop/vn/pdp/pin-cho-cac-mau-oppo-a-series-bao-hanh-6-thang-phu-kien-%C4%91i-kem/1731951770371065325mobile-phone-accessories,2025-08-10 15:18:17.378,2025-08,Sunday
mobile-phone-accessories,sim-cards-accessories,1732790863997339400,"Thiết Bị Phục Hồi Điện Thoại Di Động Android, Kích thước Nhỏ Thiết Kế Hình Vịt Vàng, Nhiều Chức Năng, Thiết Bị Phục Hồi Pin, Dụng Cụ Hữu Ích, Có Bộ Chuyển Đổi, Chuyên Phục Hồi Pin",1732790863997404936,48800,131218.0,63.0,3.6,9,262,8653319930949371656,jiaowen33322,1760279680144,https://www.tiktok.com/shop/vn/pdp/thiet-bi-phuc-hoi-%C4%91ien-thoai-android-kich-thuoc-nho-nhieu-chuc-nang/1732790863997339400,2025-10-12 14:34:40.144,2025-10,Sunday
mobile-phone-accessories,sim-cards-accessories,1732216142580844303,"Sim GMOBILE Trả Trước, Sim Phong Thuỷ Đuôi Số Lớn 88, Đầu 099, chỉ từ 199k, Sóng Mobifone",1732216078098466575,195020,199000.0,2.0,5.0,2,7,7496291684197042959,Kho Sim 24h SMK,1755621099594,https://www.tiktok.com/shop/vn/pdp/sim-gmobile-tra-truoc-%C4%91au-so-099-%C4%91uoi-so-lon-88-gia-re/1732216142580844303,2025-08-19 16:31:39.594,2025-08,Tuesday
mobile-phone-accessories,sim-cards-accessories,1732759402211936015,(HÙNG RV) Gói U1500 - 500GB/Tháng - Miễn phí 6.000 GB cho 1 năm Sử Dụng – Sim Data 4G/5G,1732759430266914575,1499999,1500000.0,0.0,5.0,8,42,7495703183137213199,Thế Giới Siêu Sim.,1760026270176,https://www.tiktok.com/shop/vn/pdp/sim-vina-u1500-500gb-thang-4g-5g-mien-phi-1-nam/1732759402211936015,2025-10-09 16:11:10.176,2025-10,Thursday
mobile-phone-accessories,sim-cards-accessories,1730342058548234363,"Khay thẻ SIM, dành cho Redmi Note 8, Giá đỡ khe cắm Sim, Bộ điều hợp, Phụ tùng sửa chữa điện thoại",1730342058548299899,34376,34376.0,0.0,0.0,0,2,8647515569136108667,3C-Parts Store,1754845677817,https://www.tiktok.com/shop/vn/pdp/khay-the-sim-redmi-note-8-gia-%C4%91o-khe-cam-sim-phu-tung-sua-chua/1730342058548234363,2025-08-10 17:07:57.817,2025-08,Sunday
mobile-phone-accessories,sim-cards-accessories,1730580468489751063,"iTel - SIM 4G VẬT LÝ - Gói MAY89 3GB/ngày - 90GB/tháng, miễn phí gọi nội mạng - Phù hợp với mọi smartPhone",1730580470929787415,121000,199000.0,39.0,4.4,45,525,7494832628210960919,Mạng di động iTel,1754841076994,https://www.tiktok.com/shop/vn/pdp/sim-4g-itel-may89-3gb-ngay-90gb-thang-mien-phi-goi/1730580468489751063,2025-08-10 15:51:16.994,2025-08,Sunday
mobile-phone-accessories,sim-cards-accessories,1731381893456431124,"Sim Vinaphone Giá Rẻ Chỉ Từ 199k sim 4G 5G trả trước đăng ký chính chủ, sim nghe gọi số đẹp [Phải DKCC tại cửa hàng]",1732534575190213652,195020,199000.0,2.0,4.5,22,127,7495941560335960084,Tổng Kho Sim 24h PTK,1754757404965,https://www.tiktok.com/shop/vn/pdp/sim-vinaphone-09-gia-re-199k-ho-tro-4g-5g-so-%C4%91ep/1731381893456431124,2025-08-09 16:36:44.965,2025-08,Saturday
mobile-phone-accessories,sim-cards-accessories,1732247295327374133,"Khay Sim, Mới, Dành Cho iPhone 14 Pro, 14Pro Max Và 14 Plus, Bộ Chuyển Đổi Giá Đỡ Khe Cắm Khay Đựng Thẻ SIM Kép",1732247295327439669,31927,33257.0,4.0,3.0,2,15,8648614768384050997,JT online 168,1754845108835,https://www.tiktok.com/shop/vn/pdp/khay-sim-moi-cho-iphone-14-pro-14plus-gia-%C4%91o-kep-the-sim/1732247295327374133,2025-08-10 16:58:28.835,2025-08,Sunday
mobile-phone-accessories,sim-cards-accessories,1732870056311162639,Sim Mobifone Giá Rẻ Đầu 09 chỉ 109k sim dễ nhớ đầu số cổ sim trả trước đăng ký được các gói data,1732870027001104143,106820,109000.0,2.0,0.0,0,3,7496291684197042959,Kho Sim 24h SMK,0,https://www.tiktok.com/shop/vn/pdp/1732870056311162639,1970-01-01 00:00:00.000,1970-01,Thursday
mobile-phone-accessories,sim-cards-accessories,1730372262063606050,"Khay Đựng Thẻ Sim, Cho Vivo Y20, Y20i, Y20S, Y12s, Y12a, Bộ Chuyển Đổi Khe Cắm Khay Thẻ SIM, Các Bộ Phận Phục Hồi",1730372262063671586,26846,26846.0,0.0,3.8,4,30,8647455600705307938,OPPS Mobile phone spare parts shop,1754838549233,https://www.tiktok.com/shop/vn/pdp/khay-%C4%91ung-the-sim-cho-vivo-y20-y20i-y20s-y12s-y12a-bao-hanh-6-thang/1730372262063606050,2025-08-10 15:09:09.233,2025-08,Sunday
mobile-phone-accessories,sim-cards-accessories,1731431560638989503,"Tay Áo Thẻ SD, SH, Đa Tương Thích, Mở Rộng Thẻ Lưu Trữ, Thích Hợp Cho Điện Thoại Di Động Và Thẻ Nhỏ Đến Máy Ảnh, Bộ Chuyển Đổi Thẻ Lớn, 1 Bộ, # 466006",1731431560639055039,85000,141667.0,40.0,0.0,0,1,8646924894940529855,showmestyle,1755015028566,https://www.tiktok.com/shop/vn/pdp/tay-ao-the-sd-%C4%91a-tuong-thich-chuyen-%C4%91oi-the-nho-8g-64g-toc-%C4%91o-cao/1731431560638989503,2025-08-12 16:10:28.566,2025-08,Tuesday
mobile-phone-accessories,sim-cards-accessories,1730262257222387957,"Bộ Chuyển Đổi Chuyển Đổi SIM Sang Thẻ Micro / Tiêu Chuẩn Điện Thoại Di Động Thông Dụng Er.Q, Bộ 4 Cái",1730262257222453493,18500,18500.0,0.0,0.0,0,0,8647100111226045685,erckjg,1754411274357,https://www.tiktok.com/shop/vn/pdp/bo-chuyen-%C4%91oi-sim-sang-micro-standard-sim-card-adapter-set/1730262257222387957,2025-08-05 16:27:54.357,2025-08,Tuesday
mobile-phone-accessories,sim-cards-accessories,1732252601264211314,[VNMB x LINK ĐỌC QUYỀN SIM HOÀNG BÁCH ] SIM 4G VNMB MAX Data 1500GB/Tháng –  DATA 4G HOÀN TOÀN KHÔNG GIỚI HẠN,1732857793706886514,99000,239000.0,59.0,4.6,135,802,7495071683295218034,Sim Hoàng Bách Shop 1,1756652946658,https://www.tiktok.com/shop/vn/pdp/sim-4g-vnmb-max-data-1500gb-month-free-call-no-lag/1732252601264211314,2025-08-31 15:09:06.658,2025-08,Sunday
mobile-phone-accessories,sim-cards-accessories,1731930722992227418,Que Chọc Sim Lấy Sim Điện Thoại Máy Tính Bảng Hợp Kim Thép Có Lỗ Móc Khóa Cây Lấy Sim Hình Giọt Nước Chuyên Dụng,1731930759777518682,5000,5000.0,0.0,4.8,11,157,7496272799470159962,Bảo An Store Vietnam,0,https://www.tiktok.com/shop/vn/pdp/1731930722992227418,1970-01-01 00:00:00.000,1970-01,Thursday
mobile-phone-accessories,sim-cards-accessories,1732733963011393495,Sim TỨ QUÝ DEAL cam kết 100k/th trong 24 tháng Vietnamobile 10GB data 1Ngày trả trước cam kết 100k 1 tháng đăng ký chính chủ miễn phí,1732879859976275927,189000,990000.0,81.0,5.0,7,72,7494131325062580183,TFlash - Tốc Độ & Tin Cậy,1759849000809,https://www.tiktok.com/shop/vn/pdp/sim-vietnamobile-10gb-ngay-300gb-thang-4g-sieu-toc/1732733963011393495,2025-10-07 14:56:40.809,2025-10,Tuesday
mobile-phone-accessories,sim-cards-accessories,1731567158524808125,Sim Vinaphone 4G trả trước số đẹp[số 1] sim số đẹp Vinaphone,1731240652893751229,250000,250000.0,0.0,5.0,8,40,7495980867720022973,THANH QUANG MINH-1,1754690729646,https://www.tiktok.com/shop/vn/pdp/sim-vinaphone-4g-tra-truoc-so-%C4%91ep-ho-tro-nano-mien-phi/1731567158524808125,2025-08-08 22:05:29.646,2025-08,Friday
mobile-phone-accessories,casting-devices,1731248198146623439,"Click Tự Động Màn Hình, Chất Lượng Cao, Nhấp Nhanh, Điện Và Giao Diện USB Vật Lý, Tự Động, Tapper Liker, Không Sốc, Tiếp Tục Màn Hình Điện Thoại, Thích Hợp Cho Điện Thoại Thông Minh",1731248198146688975,67408,84260.0,20.0,0.0,0,1,8647001161547220943,PQ Elec,1754689388845,https://www.tiktok.com/shop/vn/pdp/usb-auto-clicker-thiet-bi-tu-%C4%91ong-nhap-chuot-de-su-dung/1731248198146623439,2025-08-08 21:43:08.845,2025-08,Friday
mobile-phone-accessories,casting-devices,1730802282016967389,"Kích hoạt màn hình tự động, cho điện thoại di động, điện và vật lý, nhấp nhanh, kích hoạt Tapper Liker, tiếp tục giao diện USB, thích hợp cho điện thoại thông minh, năm 2023 Củ Loa Phone",1730802282017032925,189420,231000.0,18.0,5.0,1,1,8647554645532640989,gjjjkjk,1755008945099,https://www.tiktok.com/shop/vn/pdp/kich-hoat-man-hinh-tu-%C4%91ong-cho-%C4%91ien-thoai-di-%C4%91ong-usb/1730802282016967389,2025-08-12 14:29:05.099,2025-08,Tuesday
mobile-phone-accessories,casting-devices,1732853005919290868,"Anycast Wireless TV WiFi Dongle, M12 PLUS, Hỗ Trợ HDMI, Airplay Miracast, Bộ Thu Hiển Thị, Tương Thích Với DLNA, Độ Phân Giải 1080P, Thích Hợp Cho Năm 2024, Mới Về",1732853005919487476,58018,105488.0,45.0,0.0,0,1,8653410486697952756,Wookaa,1760883755970,https://www.tiktok.com/shop/vn/pdp/anycast-wireless-tv-wifi-dongle-m12-plus-hdmi-airplay-1080p/1732853005919290868,2025-10-19 14:22:35.970,2025-10,Sunday
mobile-phone-accessories,casting-devices,1730836403626281693,"Bộ Thu WiFi, AnyCast M12 Plus, Miễn phí Vận Chuyển, Hiển thị Airplay, Miracast, HDMI sang TV, DLNA, Độ phân giải 1080P",1730836419273329373,213774,260700.0,18.0,0.0,0,0,8647554645532640989,gjjjkjk,1755009035989,https://www.tiktok.com/shop/vn/pdp/bo-thu-wifi-anycast-m12-plus-hdmi-1080p-miracast-dlna/1730836403626281693,2025-08-12 14:30:35.989,2025-08,Tuesday
mobile-phone-accessories,casting-devices,1731643857184130692,"Bộ Chuyển Đổi màn hình HD không dây, Độ phân giải 1080P, Dongle chiếu phát trực tuyến phản chiếu màn hình WiFi, Tương thích với iPhone, iPad, Điện thoại thông minh Android, Máy tính bảng, Tương thích với Windows sang HDTV / Màn hình / Máy Chiếu",1732244848270870148,59182,77870.0,24.0,0.0,0,1,8647554829770917508,HoloSpark,1754841975530,https://www.tiktok.com/shop/vn/pdp/bo-chuyen-%C4%91oi-khong-day-1080p-tuong-thich-voi-nhieu-he-%C4%91ieu-khien/1731643857184130692,2025-08-10 16:06:15.530,2025-08,Sunday
mobile-phone-accessories,casting-devices,1731280123086079725,"aege21 Dummy 4K, HDMI ảo 4K chất lượng cao - Bộ Điều Hợp Màn Hình Ảo HDMI giả lập Đủ Màu Sắc",1731280129428260589,28787,31290.0,8.0,0.0,0,3,7496133748319685357,aege21,1754839554275,https://www.tiktok.com/shop/vn/pdp/may-chu-truc-tiep-4k-hdmi-ao-%C4%91o-phan-giai-cao-de-su-dung/1731280123086079725,2025-08-10 15:25:54.275,2025-08,Sunday
mobile-phone-accessories,casting-devices,1730387231301340094,"Chromecast G2, Bộ Chuyển Đổi màn hình không dây, Miracast, Google HDMI Dongle, Tương thích với TV và màn hình, Elfly",1730387231301471166,124158,400509.0,69.0,2.3,3,26,8647240498374870974,Elfly,1754836137898,https://www.tiktok.com/shop/vn/pdp/chromecast-g2-bo-chuyen-%C4%91oi-man-hinh-khong-day-miracast/1730387231301340094,2025-08-10 14:28:57.898,2025-08,Sunday
mobile-phone-accessories,casting-devices,1730832614241831530,"M9 PLUS HDMI Dongle, Bộ Thu Hiển Thị Anycast HD 1080P, Bộ Chuyển Đổi, Không Dây, Mirascreen, Thích Hợp Cho Netflix, Màn Hình Gương Điện Thoại, Zweicx, Mới Năm 2024",1730832614242028138,61109,197125.0,69.0,0.0,0,2,8647577749669185130,Zweicx,1755011624433,https://www.tiktok.com/shop/vn/pdp/%C4%91au-hdmi-m9-plus-anycast-hd-1080p-miracast-netflix/1730832614241831530,2025-08-12 15:13:44.433,2025-08,Tuesday
mobile-phone-accessories,casting-devices,1731043738285476458,"Bộ Thu WiFi AnyCast M12 Plus, Miễn Phí Vận Chuyển, Hiển Thị Airplay, Miracast, TV HDMI, DLNA, 1080P, SeaSpark",1731043738285541994,136847,441442.0,69.0,0.0,0,8,8647577749669185130,Zweicx,1754412364659,https://www.tiktok.com/shop/vn/pdp/bo-thu-wifi-anycast-m12-plus-1080p-miracast-hdmi-mien-phi-van-chuyen/1731043738285476458,2025-08-05 16:46:04.659,2025-08,Tuesday
mobile-phone-accessories,casting-devices,1729761968232106227,"Trình Nhấp Màn Hình Tự Động, Thiết Bị Phát Trực Tiếp Như Chơi Trò Chơi, Trình Nhấp Điện Thoại 6 Đầu, Tốc Độ Có Thể Điều Chỉnh, Nhấn Tự Động",1729761968232171763,199000,284286.0,30.0,4.7,18,172,8647000082001462515,Woldone EA,1754838988042,https://www.tiktok.com/shop/vn/pdp/trinh-nhap-chuot-tu-%C4%91ong-cho-%C4%91ien-thoai-may-tinh-6-%C4%91au/1729761968232106227,2025-08-10 15:16:28.042,2025-08,Sunday
mobile-phone-accessories,casting-devices,1731654749833037763,"Bộ điều hợp WiFi TV không dây, AnyCast M12 / M9 / Plus, Độ phân giải 1080P, Tương thích với HDMI, Airplay, Miracast, Chuyển phát nhanh",1731654749833168835,141704,257643.0,45.0,0.0,0,2,8650060248191895491,ElBarley,1754837809985,https://www.tiktok.com/shop/vn/pdp/bo-%C4%91ieu-khien-wifi-tv-khong-day-anycast-m12-m9-plus-1080p/1731654749833037763,2025-08-10 14:56:49.985,2025-08,Sunday
mobile-phone-accessories,casting-devices,1732121462192376766,"Màn hình gương điện thoại, Anycast M9, với HDMI TV, Miracast WiFi, Ezcast Plus M4 / M2 Airplay Dongle, Thích hợp để chiếu TV, Phản chiếu",1732121537624968126,134113,432622.0,69.0,0.0,0,1,8647240498374870974,Elfly,0,https://www.tiktok.com/shop/vn/pdp/1732121462192376766,1970-01-01 00:00:00.000,1970-01,Thursday
mobile-phone-accessories,casting-devices,1731457147724597324,"Truyền dịch trực tiếp TV Stick 4K Wifi, Bộ chuyển đổi Anycast sang HDMI, Mirascreen, Thích hợp cho Windows, Android và IOS, Trò chơi gương và Video, Trực tiếp, Lý tưởng cho văn phòng Bluetooth Nghe Nhạc Phụ Kiện",1731457147724662860,329577,401922.0,18.0,0.0,0,0,8647889296312796236,lizhimaoyi shopshop,1755009527656,https://www.tiktok.com/shop/vn/pdp/bo-thu-hien-thic-khong-day-anycast-m12-plus-hdmi-wifi/1731457147724597324,2025-08-12 14:38:47.656,2025-08,Tuesday
mobile-phone-accessories,casting-devices,1731142418689591731,"Bộ Thu WiFi Chromecast Anycast, M9 Plus, Đầu Thu TV Chính Hãng, Tương Thích Với TV, Hỗ Trợ 1080p Hiển Thị HDMI Phone Phụ Kiện máy  lum",1731142418689657267,247739,295256.0,16.0,5.0,1,2,8648210050820638131,DaDouXiu,1754495816427,https://www.tiktok.com/shop/vn/pdp/bo-thu-wifi-chromecast-anycast-m9-plus-1080p-hdmi-dlna-airplay/1731142418689591731,2025-08-06 15:56:56.427,2025-08,Wednesday
mobile-phone-accessories,casting-devices,1730839557417634520,"Bộ điều hợp WiFi TV không dây Anycast, M12 PLUS, Độ phân giải 1080P, HDMl, Bộ thu Miracast, AirShow, Màn hình DLNA, Elfly, Tương thích với 2024NEW",1730839557417700056,246246,300300.0,18.0,0.0,0,0,8647244355874359000,asia11,1754577466484,https://www.tiktok.com/shop/vn/pdp/bo-%C4%91ieu-hoa-wifi-tv-khong-day-anycast-m12-plus-1080p-hdmi/1730839557417634520,2025-08-07 14:37:46.484,2025-08,Thursday
mobile-phone-accessories,casting-devices,1731044187579582597,"Anycast M12 / M9 Plus Bộ Chuyển Đổi Bộ Thu Dongle Hiển Thị Không Dây, 1080P HDMI Airplay Miracast TV Stick, Elfly",1731044187579648133,144068,464736.0,69.0,0.0,0,1,8646959901704553605,SeaSpark,0,https://www.tiktok.com/shop/vn/pdp/1731044187579582597,1970-01-01 00:00:00.000,1970-01,Thursday
mobile-phone-accessories,casting-devices,1731159709909814206,"Bộ điều hợp WiFi TV không dây, AnyCast M12 / M9 Plus, Độ phân giải 1080P, Tương thích HDMI, Airplay, Miracast, Gói vận chuyển nhanh, Elfly",1731159709909879742,137431,443326.0,69.0,0.0,0,3,8647240498374870974,Elfly,0,https://www.tiktok.com/shop/vn/pdp/1731159709909814206,1970-01-01 00:00:00.000,1970-01,Thursday
mobile-phone-accessories,casting-devices,1730804821563509250,"Máy Chiếu điện thoại, 4K HD, Wifi và kết nối HDMI, Máy Chiếu Miracast, Tương thích với TV không dây, Bộ thu Miracast, Bộ chuyển đổi màn hình hiển thị, Truyền video",1730804821563574786,369000,492000.0,25.0,0.0,0,0,8647292352994772482,JFKJ888,0,https://www.tiktok.com/shop/vn/pdp/1730804821563509250,1970-01-01 00:00:00.000,1970-01,Thursday
mobile-phone-accessories,casting-devices,1732227043621635906,"Thiết Bị Điện Thoại Nhấp Màn Hình Tự Động, Chức Năng Tapper Tự Động, Nhấp Liên Tục, Để Thưởng Video, Nhãn Tình, Phát Sóng Trực Tiếp, Giao Ưu Đãi",1732227043621701442,226177,226177.0,0.0,0.0,0,0,8647133890053637954,Somaiie,1756044774390,https://www.tiktok.com/shop/vn/pdp/thiet-bi-nhap-man-hinh-tu-%C4%91ong-tapper-lien-tuc-chuc-nang-thich-video/1732227043621635906,2025-08-24 14:12:54.390,2025-08,Sunday
mobile-phone-accessories,casting-devices,1730343499819682244,"Gậy TV G2, để hiển thị MiraScreen, Anycast, 1080P TV Dongle, tương thích HDMI, Màn hình gương, cho Android và IOS, Màn hình gương Google",1730343499819747780,182260,520742.0,65.0,3.0,1,8,8647437323623695812,sxzacdesafe,1755010160891,https://www.tiktok.com/shop/vn/pdp/gay-tv-g2-tuong-thich-hdmi-wi-fi-hien-thi-1080p/1730343499819682244,2025-08-12 14:49:20.891,2025-08,Tuesday
audio-video,headphones-earphones-accessories,1730532847029880981,"Tai Nghe Ip Chân L Có Mic chính hãng MasterfanVN Chất Âm Sống Động, BH 3 Tháng Nhét Tai Nghe Nhạc Earphone",1730910220660476053,170050,179000.0,5.0,4.7,291,2618,7494560994153826453,MasterfanVN,1754749194620,https://www.tiktok.com/shop/vn/pdp/tai-nghe-ip-chinh-hang-masterfanvn-cha-song-%C4%91ong-bh-3-thang/1730532847029880981,2025-08-09 14:19:54.620,2025-08,Saturday
audio-video,headphones-earphones-accessories,1732779848002013036,"Mua một tặng một!Tai nghe KEEP YOUNG PRO5S, Âm thanh nổi HiFi, Micro tích hợp, Chống nước IPX5, Điều khiển cảm ứng, Khử tiếng ồn, Tương thích với iPhone và Android, Miễn phí Vận Chuyển, Bảo hành 1 năm",1732779842573862764,86000,100000.0,14.0,2.3,3,15,8652417696344672108,Earphone,1760192451612,https://www.tiktok.com/shop/vn/pdp/tai-nghe-keep-young-pro5s-am-thanh-hifi-chong-nuoc-ipx5-tuong-thich-ios-android/1732779848002013036,2025-10-11 14:20:51.612,2025-10,Saturday
audio-video,headphones-earphones-accessories,1732066264399185557,"Tai Nghe Nhét Tai Nghe Không Dây, Q86, Tai Nghe Bluetooth, Phong Cách Thể Thao Âm Thanh Nổi Fone, Tương Thích Với Xiaomi, Huawei Và iPhone, Thiết Kế Máy Ảnh Cổ Điển",1732066264399251093,59920,146146.0,59.0,2.1,10,61,8650648216706451093,Atop 3C Hot Store,1755097954473,https://www.tiktok.com/shop/vn/pdp/tai-nghe-bluetooth-khong-day-am-thanh-noi-tuong-thich-ios-android/1732066264399185557,2025-08-13 15:12:34.473,2025-08,Wednesday
audio-video,headphones-earphones-accessories,1732314693558567955,"[XO]Tai Nghe TWS XO-X33 Chính Hãng – Chạm Cảm Ứng Nhận Cuộc Gọi, Kết Nối Nhanh, Pin Trâu 4 Giờ, Tương Thích Mọi Thiết Bị, Có Hộp Sạc An Toàn Bảo Vệ Pin",1732314746108740627,188000,399000.0,53.0,4.6,11,180,7496203182788151315,Soundix-O,1756650430121,https://www.tiktok.com/shop/vn/pdp/tai-nghe-tws-xo-x33-chinh-hang-ket-noi-nhanh-pin-4-gio/1732314693558567955,2025-08-31 14:27:10.121,2025-08,Sunday
audio-video,headphones-earphones-accessories,1730343374271384037,"Tai Nghe Nhét Tai Nghe HIFI Loại C / 3.5Mm, Elough, Tai Nghe Có Dây Âm Thanh Nổi Âm Trầm, Tai Nghe Rảnh Tay, Tai Nghe Game Thủ, Điều Khiển Dòng, Tương Thích Với Điện Thoại",1730343374271449573,111800,172000.0,35.0,4.5,14,124,8647319997345859045,Toockiflagshipstore,1755206137929,https://www.tiktok.com/shop/vn/pdp/tai-nghe-elough-hifi-3-5mm-am-thanh-noi-tram-rong-tai/1730343374271384037,2025-08-14 21:15:37.929,2025-08,Thursday
audio-video,headphones-earphones-accessories,1732141871554594620,"Tai nghe ngủ chính hãng Y8, Dành cho giấc ngủ sinh viên, Kích thước nhỏ và có Micro, Không dây, Âm thanh hai tai, Thích hợp cho thể thao,Có Micro TWS với hộp sạc,Thời lượng pin siêu dài",1732141871554660156,177091,357776.0,51.0,4.0,72,1424,8651119694860551996,suxiLife,1754845226890,https://www.tiktok.com/shop/vn/pdp/tai-nghe-nam-y8-thiet-ke-nho-gon-chong-nuoc-ipx5-am-thanh-hifi/1732141871554594620,2025-08-10 17:00:26.890,2025-08,Sunday
audio-video,headphones-earphones-accessories,1729963752715815185,"GUANRUIDA Tai nghe bơi lội X7 Ultra chống thấm IPX8 tích hợp thẻ nhớ 32G, micrô dẫn truyền xương, âm bass rõ ràng, thiết kế nhẹ thoải mái, lý tưởng cho thể thao, màu Đen",1732405401694143761,665000,1280000.0,48.0,4.8,210,1869,7495517714866473233,Grade Sport Headphone,1757777839375,https://www.tiktok.com/shop/vn/pdp/tai-nghe-boi-loi-x7-chong-tham-ipx8-tich-hop-the-nho-32gb/1729963752715815185,2025-09-13 15:37:19.375,2025-09,Saturday
audio-video,headphones-earphones-accessories,1730404639778966108,Tai nghe Apple EarPods USB-C dùng cho iPhone 15 series Chính hãng VN/A [Viettel Store],1732552841349269084,519000,690000.0,25.0,4.9,142,1310,7495793015233940060,Viettel Store - AAR,1754692429480,https://www.tiktok.com/shop/vn/pdp/tai-nghe-apple-earpods-usb-c-cho-iphone-15-series-chat-luong-am-thanh-tot-%C4%91ieu-khien-de-dang-ph/1730404639778966108,2025-08-08 22:33:49.480,2025-08,Friday
audio-video,headphones-earphones-accessories,1732242780092073289,"[Xả kho giá gốc] Tai Nghe Bluetooth AP4 AT A6 – Chip Jerry Mới Nhất, Fix OS 18, Cao Cấp, Bảo Hành 6 Tháng",1732825879576610121,300000,1450000.0,79.0,5.0,1,71,7495490539226106185,VietBeat - Tai nghe rẻ,1756049408394,https://www.tiktok.com/shop/vn/pdp/quat-mini-%C4%91en-ban-cao-cap-thiet-ke-hien-%C4%91ai-tien-loi/1732242780092073289,2025-08-24 15:30:08.394,2025-08,Sunday
audio-video,headphones-earphones-accessories,1731715015402358514,[KOL] Tai nghe Xiaomi Redmi Buds 6 Active BHR8396GL/ BHR8394GL/ BHR8395GL/ BHR8391GL  (sản phẩm không có kèm sạc),1731715016047560434,490000,690000.0,29.0,4.8,6,58,7495970617216502514,Xiaomi Vietnam Brand Store,1754579714498,https://www.tiktok.com/shop/vn/pdp/tai-nghe-xiaomi-redmi-buds-6-active-bluetooth-5-4-pin-lau/1731715015402358514,2025-08-07 15:15:14.498,2025-08,Thursday
audio-video,headphones-earphones-accessories,1731903162996393133,"Tai nghe nhét tai nghe Bluetooth Lenovo LE209 AI, với chức năng Khử tiếng ồn chủ động, tăng cường cuộc gọi bằng giọng nói của AI, thời lượng pin 33 giờ, trình điều khiển 14,2mm",1731903167149016237,259000,726027.0,64.0,4.2,59,677,8650648631450109101,Wx Tech-VN,1754841883535,https://www.tiktok.com/shop/vn/pdp/tai-nghe-bluetooth-lenovo-le209-khu-tieng-on-chu-%C4%91ong-33-gio-su-dung-thiet-ke-thoai-mai/1731903162996393133,2025-08-10 16:04:43.535,2025-08,Sunday
