url,product_name,sold,review_count,rating,price,currency,seller_name,categories,sku,brand
https://www.lazada.vn/products/thinkpad-flex-534-lenovo-mk-ii.html,ThinkPad Flex 534 Lenovo Mk II,5108,711,3.7,19927086,VND,TechZoneVNLaptop,Laptops,S0EQ9X7NE1EB3R,Lenovo
https://www.lazada.vn/products/amazfit-forerunner-7163-edition.html,Amazfit Forerunner 7163 Edition,2855,2649,3.8,4658549,VND,GameWorldVN,Smartwatches,MOY6NFLG7H,Amazfit
https://www.lazada.vn/products/hp-laserjet-se-7960-wifi.html,HP LaserJet SE 7960 WiFi,4725,1451,3.1,11212940,VND,HP Official Store,Printers,NGIAZ20QMXZW5T,HP
https://www.lazada.vn/products/razer-xps-7999-ultra.html,Razer XPS 7999 Ultra+,2430,618,3.2,63502500,VND,Razer Mall,Laptops,TTUDS8L628L9LL,Razer
https://www.lazada.vn/products/asus-zenbook-one-4893-2025.html,Asus ZenBook One 4893 2025,3536,3249,4.3,54455631,VND,Asus Official Store,Laptops,A1LF1ZI6IZ,Asus
https://www.lazada.vn/products/acer-xps-70-mk-ii.html,Acer XPS 70 Mk II,6428,840,3.4,27652815,VND,SmartWearVNLaptop,Laptops,EM5QWMW5R8ZA3N,Acer
https://www.lazada.vn/products/earbuds-pro-9205-sony.html,Earbuds Pro 9205 Sony,3028,2469,3.1,10758561,VND,ScreenWorksAudio,Audio,4VP7LVPOVL,Sony
https://www.lazada.vn/products/dell-spectre-air-1136-ultra.html,Dell Spectre Air 1136 Ultra+,4488,912,4.3,26245522,VND,Dell Flagship Store,Laptops,86W7XBOBMWT9TX,Dell
https://www.lazada.vn/products/galaxy-pro-199-oneplus-ultra.html,Galaxy Pro 199 OnePlus Ultra+,7249,6165,4.5,9911622,VND,OnePlus VN,Mobiles,NCT0S37UXDG0,OnePlus
https://www.lazada.vn/products/matepad-pro-8429-huawei-wifi.html,MatePad Pro 8429 Huawei WiFi,1551,679,4.7,13623141,VND,Huawei Flagship Store,Tablets,P3PT4RYQ4YKVIF,Huawei
https://www.lazada.vn/products/steam-deck-air-3053-sony-pro.html,Steam Deck Air 3053 Sony Pro+,724,695,4.4,17741046,VND,MegaTechMall,Console Gaming,VEFVXBXKIOQ0A,Sony
https://www.lazada.vn/products/omen-pro-9908-hp-edition.html,Omen Pro 9908 HP Edition,1452,871,3.0,7467121,VND,DigitalCityPC,Desktops Computers,ZZ4GRDJBKFT,HP
https://www.lazada.vn/products/asus-thinkstation-3001-lte.html,ASUS ThinkStation 3001 LTE,4213,2345,4.8,76451092,VND,ASUS Mall,Desktops Computers,9IENW2ZKN9NW,ASUS
https://www.lazada.vn/products/iphone-ultra-6592-xiaomi-5g.html,iPhone Ultra 6592 Xiaomi 5G,812,773,4.3,30651355,VND,Xiaomi Official Store,Mobiles,9Q27D646MPZFU,Xiaomi
https://www.lazada.vn/products/alpha-neo-3-canon-ultra.html,Alpha Neo 3 Canon Ultra+,3716,102,3.4,48262819,VND,Canon Official Store,Cameras & Drones,EXPPB1HZFLBP,Canon
https://www.lazada.vn/products/rog-strix-se-688-lenovo-lte.html,ROG Strix SE 688 Lenovo LTE,6170,2874,4.9,73841423,VND,Cam&Drone ProPC,Desktops Computers,R3JIKCR5YYSJ,Lenovo
https://www.lazada.vn/products/nintendo-steam-deck-9115-mk-ii.html,Nintendo Steam Deck 9115 Mk II,4210,339,3.3,19163939,VND,Nintendo Flagship Store,Console Gaming,W51GO69VIODT,Nintendo
https://www.lazada.vn/products/reolink-doorbell-4138-5g.html,Reolink Doorbell 4138 5G,3970,1910,3.6,8969726,VND,Reolink Official Store,Security Cameras & Systems,MQM5DQZIFN4QL4,Reolink
https://www.lazada.vn/products/xiaomi-nest-cam-8514-wifi.html,Xiaomi Nest Cam 8514 WiFi,121,14,3.0,6739220,VND,Xiaomi VN,Security Cameras & Systems,DLFTOMMUOK,Xiaomi
https://www.lazada.vn/products/xiaomi-pixel-8883-series-9.html,Xiaomi Pixel 8883 Series 9,5891,4693,3.4,6064224,VND,GearHubMobile,Mobiles,6UTFXW25FJH,Xiaomi
https://www.lazada.vn/products/airpods-prime-4008-sony-wifi.html,AirPods Prime 4008 Sony WiFi,9915,4374,3.9,7952449,VND,ProGadgetAudio,Audio,YCA64FNM0VAI6,Sony
https://www.lazada.vn/products/nova-air-1550-nokia-edition.html,Nova Air 1550 Nokia Edition,2977,665,4.4,24100505,VND,GearHubMobile,Mobiles,MA39AIREGH3,Nokia
https://www.lazada.vn/products/samsung-surface-3825-2025.html,Samsung Surface 3825 2025,7525,5207,3.7,14742209,VND,ScreenWorksTablet,Tablets,FAL6118NZ0,Samsung
https://www.lazada.vn/products/iphone-flex-1118-oppo.html,iPhone Flex 1118 OPPO,8403,2823,4.3,59588393,VND,GameWorldVNMobile,Mobiles,4NTJLSIR6ZOR,OPPO
https://www.lazada.vn/products/apple-fire-2197-series-9.html,Apple Fire 2197 Series 9,9511,987,3.7,4271076,VND,GearHub,Tablets,3RQ75J8SNMC82W,Apple
https://www.lazada.vn/products/wyze-edge-2754-arlo-gen-2.html,Wyze Edge 2754 Arlo Gen 2,9796,9367,3.4,2727432,VND,Arlo Official Store,Security Cameras & Systems,A3TAL3H6OG6Z,Arlo
https://www.lazada.vn/products/predator-max-3977-lg.html,Predator Max 3977 LG,1067,419,4.2,8051913,VND,LG Mall,Monitors,9VSHMA0RBC7UPZ,LG
https://www.lazada.vn/products/soundlink-one-6831-sony-series-9.html,SoundLink One 6831 Sony Series 9,7267,2482,4.8,10405222,VND,Sony Mall,Audio,6IO6ZP8Y5J30,Sony
https://www.lazada.vn/products/hp-laserjet-mini-3906-edition.html,HP LaserJet Mini 3906 Edition,7425,456,4.3,19706040,VND,HP VN,Printers,WBN5KR2HTWIZ,HP
https://www.lazada.vn/products/nintendo-playstation-5-max-1776-2025.html,Nintendo PlayStation 5 Max 1776 2025,6855,4861,4.8,10747437,VND,Nintendo Official Store,Console Gaming,CO24Y97SZ46,Nintendo
https://www.lazada.vn/products/nova-prime-7919-oneplus-5g.html,Nova Prime 7919 OnePlus 5G,9758,3772,3.5,9257680,VND,OnePlus Mall,Mobiles,K6JUYUYTHID8J,OnePlus
https://www.lazada.vn/products/surface-x-8673-samsung-ultra.html,Surface X 8673 Samsung Ultra+,7076,821,4.0,9233737,VND,ProGadgetTablet,Tablets,LBH7LN56HP,Samsung
https://www.lazada.vn/products/vivo-edge-2813-5g.html,Vivo Edge 2813 5G,4112,918,4.5,40332521,VND,SmartWearVNMobile,Mobiles,UPAX77H9O99RHE,Vivo
https://www.lazada.vn/products/xiaomi-galaxy-flex-5302-ultra.html,Xiaomi Galaxy Flex 5302 Ultra+,8641,1767,3.4,11671033,VND,ScreenWorksMobile,Mobiles,JO7MKV6SGV1XL0,Xiaomi
https://www.lazada.vn/products/beats-wh-mini-5584-mk-ii.html,Beats WH Mini 5584 Mk II,3631,423,3.3,1015855,VND,GearHubAudio,Audio,LJZY7OE7WPRWIG,Beats
https://www.lazada.vn/products/huawei-nova-core-5644-pro.html,Huawei Nova Core 5644 Pro+,4317,4058,4.3,13490979,VND,ElectroMartVNMobile,Mobiles,K4JA2Y7VX50RC3,Huawei
https://www.lazada.vn/products/tune-one-5308-anker-wifi.html,Tune One 5308 Anker WiFi,298,255,3.1,9929085,VND,Anker Official Store,Audio,SH1WE3X0UGBH,Anker
https://www.lazada.vn/products/microsoft-switch-oled-z-6271-mk-ii.html,Microsoft Switch OLED Z 6271 Mk II,4274,3554,3.2,18853624,VND,Microsoft Flagship Store,Console Gaming,HHA30BTHA6KN,Microsoft
https://www.lazada.vn/products/realme-nova-neo-4411.html,Realme Nova Neo 4411,2993,2238,3.8,12645844,VND,Realme VN,Mobiles,350I46RKEBWS,Realme
https://www.lazada.vn/products/oneplus-note-8453-series-9.html,OnePlus Note 8453 Series 9,5948,355,4.9,15265504,VND,SmartWearVNMobile,Mobiles,OX2QVVCSCR,OnePlus
https://www.lazada.vn/products/charge-se-5063-beats-series-9.html,Charge SE 5063 Beats Series 9,1534,1395,4.1,19202086,VND,Beats Flagship Store,Audio,VKSV0PYRXP5,Beats
https://www.lazada.vn/products/asus-rog-2628-5g.html,Asus ROG 2628 5G,8603,1785,3.5,10252406,VND,Asus VN,Laptops,E58OTTTDUO1IU,Asus
https://www.lazada.vn/products/samsung-omen-elite-154-2025.html,Samsung Omen Elite 154 2025,5267,2225,4.5,5756716,VND,Samsung VN,Monitors,PH1WSHMWVDJ,Samsung
https://www.lazada.vn/products/tp-link-wyze-1729-lte.html,TP-Link Wyze 1729 LTE,7618,3099,3.3,6420201,VND,TP-Link Mall,Security Cameras & Systems,8NXNDUJB96WUT,TP-Link
https://www.lazada.vn/products/ty2-plus-3317-eufy-pro.html,TY2 Plus 3317 Eufy Pro+,2036,935,3.5,7229388,VND,GameWorldVNCam,Security Cameras & Systems,WJMRS1RF7YJ69,Eufy
https://www.lazada.vn/products/note-prime-327-vivo-series-9.html,Note Prime 327 Vivo Series 9,6121,3567,3.9,32128237,VND,Vivo Mall,Mobiles,ODCQSO56DEPSP,Vivo
https://www.lazada.vn/products/xiaomi-nova-4764-series-9.html,Xiaomi Nova 4764 Series 9,2960,2134,4.6,27873571,VND,MegaTechMallMobile,Mobiles,OQ7JYHT9LLBK,Xiaomi
https://www.lazada.vn/products/samsung-ultrafine-plus-7145-lte.html,Samsung UltraFine Plus 7145 LTE,1271,1014,3.0,4719407,VND,Samsung VN,Monitors,2ILDH31B17,Samsung
https://www.lazada.vn/products/acer-pavilion-4563-pro.html,Acer Pavilion 4563 Pro+,3457,3159,3.1,11666486,VND,Acer Official Store,Laptops,4QUD70S8E1,Acer
https://www.lazada.vn/products/samsung-galaxy-mini-9305-pro.html,Samsung Galaxy Mini 9305 Pro+,5912,4113,3.7,54796105,VND,Samsung Mall,Mobiles,M5GZH8SEHI,Samsung
https://www.lazada.vn/products/earbuds-z-569-sennheiser-5g.html,Earbuds Z 569 Sennheiser 5G,1000,738,3.4,1715458,VND,GearHubAudio,Audio,8GEU42J87IF1J,Sennheiser
https://www.lazada.vn/products/switch-oled-prime-9743-sony-5g.html,Switch OLED Prime 9743 Sony 5G,4101,2732,4.1,3432423,VND,Sony VN,Console Gaming,D1LCWXC0YO35YB,Sony
https://www.lazada.vn/products/airpods-core-4580-sony-gen-2.html,AirPods Core 4580 Sony Gen 2,5690,5619,3.3,10172843,VND,Sony Flagship Store,Audio,GPKH4CPQFX,Sony
https://www.lazada.vn/products/ezviz-doorbell-958-series-9.html,Ezviz Doorbell 958 Series 9,9078,3814,4.7,12290271,VND,DigitalCity,Security Cameras & Systems,DRB1C13DSH,Ezviz
https://www.lazada.vn/products/amazon-ipad-mini-629-mk-ii.html,Amazon iPad Mini 629 Mk II,6498,6126,4.3,39867545,VND,Amazon Official Store,Tablets,6SLFKY4U8SVBOC,Amazon
https://www.lazada.vn/products/dell-thinkpad-850-2025.html,Dell ThinkPad 850 2025,1564,762,4.9,79218450,VND,PrintHouseLaptop,Laptops,B56IKDDP03K1B4,Dell
https://www.lazada.vn/products/apple-qc-5855-2025.html,Apple QC 5855 2025,7190,7094,4.7,19157535,VND,Apple Mall,Audio,X5CEF61GQZ1RD,Apple
https://www.lazada.vn/products/olympus-air-prime-8293-gen-2.html,Olympus Air Prime 8293 Gen 2,7004,2844,4.3,26249248,VND,GameWorldVN,Cameras & Drones,OKNC31XHNF,Olympus
https://www.lazada.vn/products/sony-tune-neo-5792-edition.html,Sony Tune Neo 5792 Edition,8279,5118,3.0,6543459,VND,MegaTechMall,Audio,3V4SFM0MU2FW,Sony
https://www.lazada.vn/products/nikon-alpha-1632-gen-2.html,Nikon Alpha 1632 Gen 2,3413,152,3.9,55585172,VND,Nikon Official Store,Cameras & Drones,ZZ2DCMQZE7M,Nikon
https://www.lazada.vn/products/lenovo-tab-2807-mk-ii.html,Lenovo Tab 2807 Mk II,9303,9087,4.1,10132423,VND,Lenovo VN,Tablets,ZZY6LFFTCD1,Lenovo
https://www.lazada.vn/products/iphone-edge-6836-apple-pro.html,iPhone Edge 6836 Apple Pro+,9145,5953,3.7,25118857,VND,Apple Official Store,Mobiles,6GOMPM9SO80CAM,Apple
https://www.lazada.vn/products/apple-thinkpad-4488.html,Apple ThinkPad 4488,9412,2228,4.5,23280248,VND,MegaTechMallLaptop,Laptops,EMYDCPJ6R5WXU0,Apple
https://www.lazada.vn/products/oneplus-nord-4173-edition.html,OnePlus Nord 4173 Edition,8845,4444,4.9,23466317,VND,GameWorldVNMobile,Mobiles,OUTLPXIZJP,OnePlus
https://www.lazada.vn/products/samsung-note-4802-wifi.html,Samsung Note 4802 WiFi,1947,290,3.3,22863060,VND,Samsung Flagship Store,Mobiles,OV95ASXAPZK,Samsung
https://www.lazada.vn/products/sony-air-pro-8789-pro.html,Sony Air Pro 8789 Pro+,690,467,4.5,16927166,VND,Sony VN,Cameras & Drones,WIBJTSC6Z2S,Sony
https://www.lazada.vn/products/tune-core-2867-sennheiser-mk-ii.html,Tune Core 2867 Sennheiser Mk II,8125,5761,3.5,14523048,VND,Sennheiser Flagship Store,Audio,IBVP9H5X22JTQU,Sennheiser
https://www.lazada.vn/products/realme-iphone-4862-wifi.html,Realme iPhone 4862 WiFi,3292,1693,3.9,23320243,VND,ProGadgetMobile,Mobiles,VPNJG0NX7FP,Realme
https://www.lazada.vn/products/alpha-ultra-2448-nikon-mk-ii.html,Alpha Ultra 2448 Nikon Mk II,627,368,3.3,21993394,VND,Nikon Flagship Store,Cameras & Drones,0W5XMBHUXTDC3E,Nikon
https://www.lazada.vn/products/nikon-lumix-air-28-pro.html,Nikon Lumix Air 28 Pro+,1831,1347,4.2,30815248,VND,Nikon Official Store,Cameras & Drones,LLQY822CHWS7S,Nikon
https://www.lazada.vn/products/xiaomi-find-flex-1621-edition.html,Xiaomi Find Flex 1621 Edition,1557,1012,3.4,49684366,VND,ElectroMartVNMobile,Mobiles,X11O27RRWJI,Xiaomi
https://www.lazada.vn/products/watch-pro-3533-samsung.html,Watch Pro 3533 Samsung,5902,1858,4.8,7050139,VND,Samsung Official Store,Smartwatches,GI72PNDNHOH,Samsung
https://www.lazada.vn/products/oneplus-edge-ultra-4997-pro.html,OnePlus Edge Ultra 4997 Pro+,8324,6169,4.1,18856828,VND,OnePlus Mall,Mobiles,4WEGWCXA5FH3D,OnePlus
https://www.lazada.vn/products/legion-elite-1771-apple-mk-ii.html,Legion Elite 1771 Apple Mk II,393,277,3.3,70572887,VND,Apple VN,Laptops,OEEGC21YN9XBA,Apple
https://www.lazada.vn/products/xps-se-2819-hp-series-9.html,XPS SE 2819 HP Series 9,354,97,3.9,25626281,VND,ElectroMartVNLaptop,Laptops,AXKY6NOAO65F1I,HP
https://www.lazada.vn/products/canon-smart-tank-elite-439-pro.html,Canon Smart Tank Elite 439 Pro+,9967,5944,3.7,12143580,VND,Canon VN,Printers,OX64PLJZ44E25,Canon
https://www.lazada.vn/products/canon-air-ultra-9097-pro.html,Canon Air Ultra 9097 Pro+,1485,205,4.0,47857998,VND,Canon Official Store,Cameras & Drones,CVZC1QPPPCFJG2,Canon
https://www.lazada.vn/products/sony-wf-air-3059-lte.html,Sony WF Air 3059 LTE,6337,6337,3.8,7641137,VND,TechZoneVNAudio,Audio,BNE3QCZGP3LF,Sony
https://www.lazada.vn/products/msi-omen-3831-edition.html,MSI Omen 3831 Edition,5427,1915,3.5,20302304,VND,MSI Flagship Store,Monitors,JUHLCV9MKB91,MSI
https://www.lazada.vn/products/beats-beats-se-6574-wifi.html,Beats Beats SE 6574 WiFi,7785,5292,4.5,7037723,VND,Beats Flagship Store,Audio,MYJHYQ9QSI,Beats
https://www.lazada.vn/products/precision-se-8244-lenovo-pro.html,Precision SE 8244 Lenovo Pro+,8767,5840,3.4,46715432,VND,Lenovo Mall,Desktops Computers,JVY4VU05L9W,Lenovo
https://www.lazada.vn/products/lenovo-thinkpad-core-4852-series-9.html,Lenovo ThinkPad Core 4852 Series 9,2,1,5.0,40933584,VND,Lenovo Mall,Laptops,859GY0YZ2FG2LV,Lenovo
https://www.lazada.vn/products/x100-core-4863-sony-2025.html,X100 Core 4863 Sony 2025,9240,4492,3.8,70713075,VND,Sony VN,Cameras & Drones,MUL2JH2UV6L3,Sony
https://www.lazada.vn/products/apple-find-neo-5647.html,Apple Find Neo 5647,4920,2527,4.4,12705423,VND,GameWorldVNMobile,Mobiles,R7G4GK0G3F7,Apple
https://www.lazada.vn/products/hp-blade-elite-7356-pro.html,HP Blade Elite 7356 Pro+,9294,2133,4.7,28425315,VND,HP Mall,Laptops,GEHGGW0PPWIHU,HP
https://www.lazada.vn/products/galaxy-elite-8834-nokia-2025.html,Galaxy Elite 8834 Nokia 2025,7815,6718,3.1,49492002,VND,TechZoneVN,Mobiles,0CTXHDDYUL7JT,Nokia
https://www.lazada.vn/products/gopro-ace-9340-2025.html,GoPro Ace 9340 2025,2832,2352,5.0,9064798,VND,GoPro Official Store,Video & Action Camcorder,JTX5E8AUU6802R,GoPro
https://www.lazada.vn/products/steam-deck-neo-2256-nintendo-edition.html,Steam Deck Neo 2256 Nintendo Edition,5823,161,3.3,15210656,VND,Nintendo Official Store,Console Gaming,1H0XWL92QXE,Nintendo
https://www.lazada.vn/products/sony-eos-z-3346-2025.html,Sony EOS Z 3346 2025,9439,2071,3.8,39917287,VND,SmartWearVNCam,Cameras & Drones,IH4XWU3R3M0D,Sony
https://www.lazada.vn/products/predator-elite-1876-benq-wifi.html,Predator Elite 1876 BenQ WiFi,9453,1895,3.3,10122574,VND,BenQ Mall,Monitors,Z8HI185NNMPK,BenQ
https://www.lazada.vn/products/lenovo-ideapad-x-8846-lte.html,Lenovo IdeaPad X 8846 LTE,1743,1497,3.2,70140320,VND,ElectroMartVNLaptop,Laptops,XVDKI01NT1,Lenovo
https://www.lazada.vn/products/soundlink-ultra-7120-sennheiser-2025.html,SoundLink Ultra 7120 Sennheiser 2025,2965,1368,4.1,19464641,VND,Sennheiser Mall,Audio,NO72W5Z684,Sennheiser
https://www.lazada.vn/products/apple-iphone-156-mk-ii.html,Apple iPhone 156 Mk II,2297,1722,5.0,3953426,VND,TechZoneVN,Mobiles,3WSF7MNCX8,Apple
https://www.lazada.vn/products/hp-smart-tank-9176.html,HP Smart Tank 9176,3729,361,3.9,5441127,VND,HiFi CornerPrint,Printers,RJ5NBYIZRAJC1,HP
https://www.lazada.vn/products/ace-air-6142-dji-gen-2.html,Ace Air 6142 DJI Gen 2,2995,2748,3.1,20158459,VND,DJI Flagship Store,Video & Action Camcorder,LHD9A5YU3F4HD,DJI
https://www.lazada.vn/products/asus-imac-1362-ultra.html,ASUS iMac 1362 Ultra+,9403,1558,3.7,27778658,VND,ProGadget,Desktops Computers,D8Q3YI9T6NRQY,ASUS
https://www.lazada.vn/products/dji-hero-4528-5g.html,DJI Hero 4528 5G,1591,68,4.1,5482382,VND,DJI Official Store,Video & Action Camcorder,5MAIHY72M51423,DJI
https://www.lazada.vn/products/tp-link-wyze-core-4527-2025.html,TP-Link Wyze Core 4527 2025,8411,2046,4.4,11421260,VND,TP-Link Mall,Security Cameras & Systems,090UISJLSNKL,TP-Link
https://www.lazada.vn/products/apple-soundlink-neo-5120-ultra.html,Apple SoundLink Neo 5120 Ultra+,5119,244,4.8,12179464,VND,DigitalCityAudio,Audio,QI9Y07OEBBCJCS,Apple
https://www.lazada.vn/products/hp-macbook-9454-series-9.html,HP MacBook 9454 Series 9,6554,1997,4.0,17809200,VND,HP Flagship Store,Laptops,FZGAE183ZVLXIX,HP
https://www.lazada.vn/products/hero-prime-5576-insta360-pro.html,Hero Prime 5576 Insta360 Pro+,711,347,5.0,27698631,VND,Insta360 Flagship Store,Video & Action Camcorder,YO4W3Y9AMM,Insta360
https://www.lazada.vn/products/jabra-charge-5118-pro.html,Jabra Charge 5118 Pro+,5695,1778,3.8,10037682,VND,Cam&Drone ProAudio,Audio,6E8KJ5BBTN23G,Jabra
https://www.lazada.vn/products/dji-x-t-z-3616-ultra.html,DJI X-T Z 3616 Ultra+,1420,1413,3.0,44736674,VND,DJI Mall,Cameras & Drones,DNR3VIRI487D,DJI
https://www.lazada.vn/products/ultrasharp-pro-7284-lg-lte.html,UltraSharp Pro 7284 LG LTE,5035,3348,4.3,20851987,VND,LG Flagship Store,Monitors,ZRGJNZHTRA9V9,LG
https://www.lazada.vn/products/ideapad-max-2808-msi-gen-2.html,IdeaPad Max 2808 MSI Gen 2,4992,2669,3.6,58993582,VND,HiFi Corner,Laptops,B5695UST8ZP92,MSI
https://www.lazada.vn/products/tapo-se-2186-hikvision-lte.html,Tapo SE 2186 Hikvision LTE,833,349,3.9,11429011,VND,Hikvision VN,Security Cameras & Systems,CPG54NXTQY2,Hikvision
https://www.lazada.vn/products/nikon-mini-3845-mk-ii.html,Nikon Mini 3845 Mk II,7023,2171,4.9,44501546,VND,Nikon Official Store,Cameras & Drones,NE6JUJAUR1E,Nikon
https://www.lazada.vn/products/x100-pro-3308-sony-edition.html,X100 Pro 3308 Sony Edition,7916,2319,4.0,31094801,VND,Sony Mall,Cameras & Drones,MLX4YA2EZDB,Sony
https://www.lazada.vn/products/nova-flex-9256-huawei-2025.html,Nova Flex 9256 Huawei 2025,6883,4042,3.0,26828138,VND,Huawei Official Store,Mobiles,WLMI9S5RSF,Huawei
https://www.lazada.vn/products/galaxy-z-509-apple-edition.html,Galaxy Z 509 Apple Edition,6746,3498,4.1,26868255,VND,Cam&Drone ProMobile,Mobiles,8RYYNIODNC,Apple
https://www.lazada.vn/products/asus-ultragear-6445-pro.html,ASUS UltraGear 6445 Pro+,7607,3914,4.7,5772886,VND,ASUS VN,Monitors,EL38O6K5M7PATN,ASUS
https://www.lazada.vn/products/huawei-ipad-9175-mk-ii.html,Huawei iPad 9175 Mk II,2011,227,4.3,28796900,VND,Huawei Mall,Tablets,IPCBX8YRP77MUQ,Huawei
https://www.lazada.vn/products/sony-xbox-series-x-6070-series-9.html,Sony Xbox Series X 6070 Series 9,9864,6119,4.9,18862842,VND,Sony Official Store,Console Gaming,U6PY2BD8V9Z,Sony
https://www.lazada.vn/products/apple-xps-se-4793-series-9.html,Apple XPS SE 4793 Series 9,7288,6560,3.4,59496066,VND,Apple Mall,Laptops,8V4EO8SF9KZF,Apple
https://www.lazada.vn/products/apple-gt-x-2351-5g.html,Apple GT X 2351 5G,361,355,4.1,17907115,VND,Apple Mall,Smartwatches,SZJQAO9XJ0BN,Apple
https://www.lazada.vn/products/oppo-redmi-elite-8307-edition.html,OPPO Redmi Elite 8307 Edition,5049,379,3.2,40174938,VND,OPPO Flagship Store,Mobiles,LCBB4R21SMW,OPPO
https://www.lazada.vn/products/asus-pavilion-elite-7434-wifi.html,Asus Pavilion Elite 7434 WiFi,9740,8918,4.8,34583958,VND,Asus VN,Laptops,C1C2IQSPWKI,Asus
https://www.lazada.vn/products/nintendo-switch-oled-845-wifi.html,Nintendo Switch OLED 845 WiFi,4107,689,4.8,5848258,VND,GameWorldVNGame,Console Gaming,5SJI5FT9R08I,Nintendo
https://www.lazada.vn/products/msi-zenbook-5988-wifi.html,MSI ZenBook 5988 WiFi,5786,3650,3.9,31446878,VND,ProGadgetLaptop,Laptops,3UVLU56IYAM5W,MSI
https://www.lazada.vn/products/lg-predator-prime-8051-edition.html,LG Predator Prime 8051 Edition,1437,151,4.4,20229448,VND,LG VN,Monitors,S0BVQ77KRQL,LG
https://www.lazada.vn/products/nord-ultra-6381-xiaomi-edition.html,Nord Ultra 6381 Xiaomi Edition,3978,3603,3.0,2862055,VND,HiFi Corner,Mobiles,ZXYNFWGEYCWTMR,Xiaomi
https://www.lazada.vn/products/mavic-se-8858-panasonic-wifi.html,Mavic SE 8858 Panasonic WiFi,7607,437,4.7,38797101,VND,SmartWearVN,Cameras & Drones,9XH8AGN35F6,Panasonic
https://www.lazada.vn/products/xiaomi-galaxy-6076-series-9.html,Xiaomi Galaxy 6076 Series 9,3151,2717,4.0,28949714,VND,GearHub,Mobiles,2MRD5LPVSXOP9,Xiaomi
https://www.lazada.vn/products/legion-air-4302-hp-mk-ii.html,Legion Air 4302 HP Mk II,7190,5293,4.4,58204375,VND,HP Mall,Laptops,ZR3XYI0BCJ0,HP
https://www.lazada.vn/products/blade-ultra-2204-msi-wifi.html,Blade Ultra 2204 MSI WiFi,6893,969,3.7,27041503,VND,PrintHouseLaptop,Laptops,WQRQ99RZRMI,MSI
https://www.lazada.vn/products/reolink-tapo-7681-pro.html,Reolink Tapo 7681 Pro+,2356,780,3.8,10926792,VND,Reolink Official Store,Security Cameras & Systems,EA3JPC6XMB3V,Reolink
https://www.lazada.vn/products/qc-pro-1996-anker.html,QC Pro 1996 Anker,40,3,4.3,19000885,VND,Cam&Drone ProAudio,Audio,0BW203ASR2,Anker
https://www.lazada.vn/products/earbuds-one-3182-sony-mk-ii.html,Earbuds One 3182 Sony Mk II,4108,2275,4.3,14086964,VND,Sony VN,Audio,SRAXBN3A3AUD,Sony
https://www.lazada.vn/products/oppo-redmi-2559-series-9.html,OPPO Redmi 2559 Series 9,946,904,3.7,52051584,VND,OPPO VN,Mobiles,7I2AJV51C8ZZRJ,OPPO
https://www.lazada.vn/products/reolink-c6-2243-5g.html,Reolink C6 2243 5G,50,20,4.8,8561799,VND,Reolink Official Store,Security Cameras & Systems,HRXXLVRC72,Reolink
https://www.lazada.vn/products/oneplus-edge-core-1831-edition.html,OnePlus Edge Core 1831 Edition,7397,5953,3.7,5913839,VND,OnePlus VN,Mobiles,ZB95GIIJCAX,OnePlus
https://www.lazada.vn/products/apple-xps-5442.html,Apple XPS 5442,1424,310,3.5,59670378,VND,Apple Mall,Laptops,11K1WSJY2SPI,Apple
https://www.lazada.vn/products/gopro-action-core-2482-pro.html,GoPro Action Core 2482 Pro+,483,182,3.1,20226663,VND,ProGadgetCam,Video & Action Camcorder,R8GT5RX5HKZAV,GoPro
https://www.lazada.vn/products/c6-max-9236-ezviz-ultra.html,C6 Max 9236 Ezviz Ultra+,5276,834,4.0,7682069,VND,SmartWearVNCam,Security Cameras & Systems,4DUEZQOCIEHWE,Ezviz
https://www.lazada.vn/products/dell-rog-edge-3843-lte.html,Dell ROG Edge 3843 LTE,7528,849,4.0,33060377,VND,Dell VN,Laptops,XFLADUITG7,Dell
https://www.lazada.vn/products/hp-officejet-core-6697-mk-ii.html,HP OfficeJet Core 6697 Mk II,9664,122,4.1,18843157,VND,HP VN,Printers,DBNB9QAZN8EZ,HP
https://www.lazada.vn/products/laserjet-pro-8039-hp-pro.html,LaserJet Pro 8039 HP Pro+,3590,505,5.0,9903319,VND,HP Official Store,Printers,OUQO56LRBWGKLH,HP
https://www.lazada.vn/products/motorola-edge-plus-7243-edition.html,Motorola Edge Plus 7243 Edition,1053,663,3.7,21223708,VND,Motorola VN,Mobiles,8DB091IYO42RJ2,Motorola
https://www.lazada.vn/products/jbl-airpods-3289-gen-2.html,JBL AirPods 3289 Gen 2,9233,7722,3.5,4451185,VND,ProGadget,Audio,NZRI9Q0JG6HT,JBL
https://www.lazada.vn/products/xiaomi-fenix-3340-series-9.html,Xiaomi Fenix 3340 Series 9,9172,6724,3.0,7772390,VND,Xiaomi Flagship Store,Smartwatches,J5BQXIO4SMEULM,Xiaomi
https://www.lazada.vn/products/dell-rog-strix-9864-pro.html,Dell ROG Strix 9864 Pro+,7542,3321,4.6,74408255,VND,Dell Official Store,Desktops Computers,QOLJS50HQF9,Dell
https://www.lazada.vn/products/eufy-doorbell-se-8315-series-9.html,Eufy Doorbell SE 8315 Series 9,9268,5583,3.7,2934814,VND,Eufy Official Store,Security Cameras & Systems,MS3PTM3HU6OACZ,Eufy
